Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Day,Day Name,Profit Margin (%),Sales Category,Discount Category
660.0,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Consumer,United States,Arlington,Texas,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7.0,0.2,124.929,2015.0,August,8.0,3.0,24.0,Monday,12.5,High,Low Discount
661.0,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Consumer,United States,Arlington,Texas,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14.0,0.2,-135.765,2015.0,August,8.0,3.0,24.0,Monday,-18.75,High,Low Discount
662.0,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Consumer,United States,Arlington,Texas,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5.0,0.3,-118.1295,2015.0,August,8.0,3.0,24.0,Monday,-12.86,High,High Discount
663.0,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Consumer,United States,Arlington,Texas,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,3.0,0.8,-4.2222,2015.0,August,8.0,3.0,24.0,Monday,-155.0,Low,High Discount
664.0,CA-2016-123666,2016-03-26,2016-03-30,Standard Class,SP-20545,Corporate,United States,New York City,New York,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5.0,0.0,18.398,2016.0,March,3.0,1.0,26.0,Saturday,4.0,Medium,No Discount
665.0,CA-2016-143308,2016-11-04,2016-11-04,Same Day,RC-19825,Consumer,United States,Louisville,Kentucky,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3.0,0.0,5.2626,2016.0,November,11.0,4.0,4.0,Friday,49.0,Low,No Discount
666.0,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Corporate,United States,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3.0,0.2,2.079,2017.0,June,6.0,2.0,8.0,Thursday,8.75,Low,Low Discount
667.0,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3.0,0.2,28.7064,2017.0,June,6.0,2.0,8.0,Thursday,33.75,Low,Low Discount
668.0,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3.0,0.2,28.6182,2017.0,June,6.0,2.0,8.0,Thursday,7.5,Medium,Low Discount
669.0,CA-2014-156314,2014-12-24,2014-12-26,First Class,RP-19390,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5.0,0.2,8.7285,2014.0,December,12.0,4.0,24.0,Wednesday,28.75,Low,Low Discount
670.0,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3.0,0.6,-14.3856,2017.0,June,6.0,2.0,9.0,Friday,-60.0,Low,High Discount
671.0,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Home Office,United States,Chicago,Illinois,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1.0,0.5,-71.8905,2017.0,June,6.0,2.0,9.0,Friday,-66.0,Medium,High Discount
672.0,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8.0,0.2,11.36,2017.0,June,6.0,2.0,9.0,Friday,31.25,Low,Low Discount
673.0,CA-2017-111178,2017-06-15,2017-06-22,Standard Class,TD-20995,Consumer,United States,Quincy,Illinois,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5.0,0.2,1.7115,2017.0,June,6.0,2.0,15.0,Thursday,8.75,Low,Low Discount
674.0,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Consumer,United States,Columbus,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3.0,0.0,16.5888,2017.0,December,12.0,4.0,5.0,Tuesday,27.0,Low,No Discount
675.0,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Consumer,United States,Columbus,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5.0,0.0,17.505,2017.0,December,12.0,4.0,5.0,Tuesday,45.0,Low,No Discount
676.0,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Consumer,United States,Columbus,Indiana,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3.0,0.0,40.7499,2017.0,December,12.0,4.0,5.0,Tuesday,41.0,Low,No Discount
677.0,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3.0,0.8,-7.392,2017.0,March,3.0,1.0,18.0,Saturday,-275.0,Low,High Discount
678.0,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3.0,0.2,4.5201,2017.0,March,3.0,1.0,18.0,Saturday,16.25,Low,Low Discount
679.0,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3.0,0.6,-41.262,2017.0,March,3.0,1.0,18.0,Saturday,-50.0,Low,High Discount
680.0,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3.0,0.8,-320.2395,2017.0,March,3.0,1.0,18.0,Saturday,-175.0,Medium,High Discount
681.0,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Consumer,United States,New York City,New York,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3.0,0.2,4.6644,2016.0,November,11.0,4.0,19.0,Saturday,32.5,Low,Low Discount
682.0,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Consumer,United States,New York City,New York,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.0,0.0,2.5984,2016.0,November,11.0,4.0,19.0,Saturday,4.0,Low,No Discount
683.0,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Consumer,United States,New York City,New York,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4.0,0.0,18.522,2016.0,November,11.0,4.0,19.0,Saturday,27.0,Low,No Discount
684.0,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Corporate,United States,Burlington,North Carolina,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4.0,0.5,-3839.9904,2017.0,November,11.0,4.0,4.0,Saturday,-48.0,High,High Discount
685.0,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Corporate,United States,Burlington,North Carolina,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2.0,0.2,14.651,2017.0,November,11.0,4.0,4.0,Saturday,8.75,Medium,Low Discount
686.0,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Consumer,United States,Jackson,Mississippi,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3.0,0.0,163.1898,2014.0,July,7.0,3.0,5.0,Saturday,34.0,Medium,No Discount
687.0,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Consumer,United States,Jackson,Mississippi,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2.0,0.0,6.8714,2014.0,July,7.0,3.0,5.0,Saturday,47.0,Low,No Discount
688.0,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Consumer,United States,Jackson,Mississippi,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3.0,0.0,9.3312,2014.0,July,7.0,3.0,5.0,Saturday,48.0,Low,No Discount
689.0,CA-2017-161480,2017-12-25,2017-12-29,Standard Class,RA-19285,Consumer,United States,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2.0,0.2,4.7996,2017.0,December,12.0,4.0,25.0,Monday,2.5,Medium,Low Discount
690.0,US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,Consumer,United States,Waynesboro,Virginia,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1.0,0.0,14.5614,2014.0,June,6.0,2.0,21.0,Saturday,14.0,Medium,No Discount
691.0,US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,Consumer,United States,Waynesboro,Virginia,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1.0,0.0,74.0532,2014.0,June,6.0,2.0,21.0,Saturday,26.0,Medium,No Discount
692.0,US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,Consumer,United States,Waynesboro,Virginia,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3.0,0.0,10.3152,2014.0,June,6.0,2.0,21.0,Saturday,28.0,Low,No Discount
693.0,CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,Consumer,United States,Los Angeles,California,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1.0,0.0,24.936,2015.0,March,3.0,1.0,28.0,Saturday,15.0,Medium,No Discount
694.0,CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,Consumer,United States,Los Angeles,California,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5.0,0.0,16.032,2015.0,March,3.0,1.0,28.0,Saturday,48.0,Low,No Discount
695.0,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8.0,0.2,17.3488,2015.0,May,5.0,2.0,14.0,Thursday,8.75,Medium,Low Discount
696.0,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36,4.0,0.2,17.76,2015.0,May,5.0,2.0,14.0,Thursday,37.5,Low,Low Discount
697.0,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7.0,0.2,62.8075,2015.0,May,5.0,2.0,14.0,Thursday,31.25,Medium,Low Discount
698.0,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4.0,0.2,31.7512,2015.0,May,5.0,2.0,14.0,Thursday,32.5,Low,Low Discount
699.0,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1.0,0.2,0.8088,2015.0,May,5.0,2.0,14.0,Thursday,30.0,Low,Low Discount
700.0,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2.0,0.7,-13.6312,2015.0,May,5.0,2.0,14.0,Thursday,-73.33,Low,High Discount
701.0,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3.0,0.7,-3.4272,2015.0,May,5.0,2.0,14.0,Thursday,-70.0,Low,High Discount
702.0,CA-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,Corporate,United States,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3.0,0.2,4.1448,2017.0,September,9.0,3.0,2.0,Saturday,27.5,Low,Low Discount
703.0,CA-2016-163755,2016-11-04,2016-11-08,Second Class,AS-10285,Corporate,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3.0,0.0,35.6796,2016.0,November,11.0,4.0,4.0,Friday,17.0,Medium,No Discount
704.0,CA-2015-142027,2015-04-09,2015-04-14,Standard Class,JK-15370,Consumer,United States,Long Beach,California,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,3.0,0.2,-13.8717,2015.0,April,4.0,2.0,9.0,Thursday,-3.75,Medium,Low Discount
705.0,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,Corporate,United States,Cary,North Carolina,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2.0,0.2,3.6288,2014.0,September,9.0,3.0,12.0,Friday,35.0,Low,Low Discount
706.0,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,Corporate,United States,Cary,North Carolina,South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5.0,0.2,18.7695,2014.0,September,9.0,3.0,12.0,Friday,11.25,Medium,Low Discount
707.0,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,Corporate,United States,Cary,North Carolina,South,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216,1.0,0.2,2.2824,2014.0,September,9.0,3.0,12.0,Friday,15.0,Low,Low Discount
708.0,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4.0,0.0,52.7824,2014.0,December,12.0,4.0,2.0,Tuesday,44.0,Medium,No Discount
709.0,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,Consumer,United States,New York City,New York,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5.0,0.2,-110.49,2014.0,December,12.0,4.0,2.0,Tuesday,-12.5,High,Low Discount
710.0,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,Consumer,United States,New York City,New York,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8.0,0.2,15.768,2014.0,December,12.0,4.0,2.0,Tuesday,33.75,Low,Low Discount
711.0,CA-2014-113887,2014-04-05,2014-04-07,First Class,TH-21550,Home Office,United States,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1.0,0.0,26.6304,2014.0,April,4.0,2.0,5.0,Saturday,48.0,Low,No Discount
712.0,CA-2017-146136,2017-09-03,2017-09-07,Standard Class,AP-10915,Consumer,United States,Palm Coast,Florida,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4.0,0.2,8.8624,2017.0,September,9.0,3.0,3.0,Sunday,36.25,Low,Low Discount
713.0,US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6.0,0.0,109.7226,2017.0,May,5.0,2.0,19.0,Friday,39.0,Medium,No Discount
714.0,US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2.0,0.0,89.3142,2017.0,May,5.0,2.0,19.0,Friday,29.0,Medium,No Discount
715.0,US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3.0,0.0,113.9886,2017.0,May,5.0,2.0,19.0,Friday,38.0,Medium,No Discount
716.0,CA-2014-153150,2014-07-01,2014-07-06,Second Class,Dl-13600,Corporate,United States,Seattle,Washington,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5.0,0.2,6.972,2014.0,July,7.0,3.0,1.0,Tuesday,35.0,Low,Low Discount
717.0,CA-2014-130092,2014-01-11,2014-01-14,First Class,SV-20365,Consumer,United States,Dover,Delaware,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2.0,0.0,3.0814,2014.0,January,1.0,1.0,11.0,Saturday,31.0,Low,No Discount
718.0,CA-2017-108910,2017-09-24,2017-09-29,Standard Class,KC-16540,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3.0,0.2,24.4758,2017.0,September,9.0,3.0,24.0,Sunday,23.75,Medium,Low Discount
719.0,CA-2014-104472,2014-06-02,2014-06-07,Standard Class,CK-12325,Home Office,United States,Orem,Utah,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3.0,0.2,19.4376,2014.0,June,6.0,2.0,2.0,Monday,32.5,Low,Low Discount
720.0,CA-2014-104472,2014-06-02,2014-06-07,Standard Class,CK-12325,Home Office,United States,Orem,Utah,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6.0,0.0,21.996,2014.0,June,6.0,2.0,2.0,Monday,30.0,Low,No Discount
721.0,CA-2016-112942,2016-02-13,2016-02-18,Standard Class,RD-19810,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3.0,0.0,73.41,2016.0,February,2.0,1.0,13.0,Saturday,50.0,Medium,No Discount
722.0,CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3.0,0.0,231.4116,2016.0,December,12.0,4.0,15.0,Thursday,14.0,High,No Discount
723.0,CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3.0,0.0,80.0199,2016.0,December,12.0,4.0,15.0,Thursday,27.0,Medium,No Discount
724.0,CA-2014-117429,2014-10-07,2014-10-13,Standard Class,MR-17545,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5.0,0.2,21.112,2014.0,October,10.0,4.0,7.0,Tuesday,16.25,Medium,Low Discount
725.0,CA-2016-114713,2016-07-07,2016-07-12,Standard Class,SC-20695,Corporate,United States,Hialeah,Florida,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7.0,0.2,5.1282,2016.0,July,7.0,3.0,7.0,Thursday,11.25,Low,Low Discount
726.0,CA-2017-144113,2017-09-16,2017-09-20,Standard Class,JF-15355,Consumer,United States,Austin,Texas,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2.0,0.2,6.3684,2017.0,September,9.0,3.0,16.0,Saturday,36.25,Low,Low Discount
727.0,CA-2017-144113,2017-09-16,2017-09-20,Standard Class,JF-15355,Consumer,United States,Austin,Texas,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1.0,0.2,5.5992,2017.0,September,9.0,3.0,16.0,Saturday,10.0,Low,Low Discount
728.0,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Consumer,United States,Oceanside,New York,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8.0,0.0,84.0512,2016.0,December,12.0,4.0,3.0,Saturday,46.0,Medium,No Discount
729.0,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Consumer,United States,Oceanside,New York,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2.0,0.4,-153.3456,2016.0,December,12.0,4.0,3.0,Saturday,-38.33,Medium,High Discount
730.0,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Consumer,United States,Oceanside,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3.0,0.0,10.089,2016.0,December,12.0,4.0,3.0,Saturday,30.0,Low,No Discount
731.0,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Consumer,United States,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3.0,0.1,102.4998,2016.0,December,12.0,4.0,3.0,Saturday,18.89,High,Low Discount
732.0,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Consumer,United States,Oceanside,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2.0,0.0,3.024,2016.0,December,12.0,4.0,3.0,Saturday,48.0,Low,No Discount
733.0,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3.0,0.0,9.7176,2017.0,January,1.0,1.0,21.0,Saturday,4.0,Medium,No Discount
734.0,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3.0,0.0,86.3856,2017.0,January,1.0,1.0,21.0,Saturday,48.0,Medium,No Discount
